FL_DATE,CARRIER,FL_NUM,ORIGIN,ORIGIN_CITY_NAME,LAT,LONG,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,DEP_DEL15,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1/5/2015,UA,1747,SFO,"San Francisco, CA",37.618972,-122.374889,CA,IAD,"Washington, DC",VA,2305,2311,6,0,16,2327,654,16,716,710,-6,0,0,0,311,299,2419,,,,,
1/5/2015,UA,1754,IAD,"Washington, DC",38.944533,-77.455811,VA,TPA,"Tampa, FL",FL,805,807,2,0,9,816,1024,6,1033,1030,-3,0,0,0,148,143,811,,,,,
1/5/2015,US,450,DCA,"Washington, DC",38.852083,-77.037722,VA,LAS,"Las Vegas, NV",NV,825,822,0,0,19,841,1031,7,1055,1038,-17,0,0,0,330,316,2089,,,,,
1/5/2015,US,478,LAS,"Las Vegas, NV",36.080056,-115.15225,NV,DCA,"Washington, DC",VA,1330,1325,0,0,16,1341,2050,3,2050,2053,3,3,0,0,260,268,2089,,,,,
1/5/2015,US,498,PHX,"Phoenix, AZ",33.434278,-112.011583,AZ,DCA,"Washington, DC",VA,1550,1547,0,0,15,1602,2157,30,2155,2227,32,32,0,0,245,280,1979,0,0,32,0,0
1/5/2015,US,514,MIA,"Miami, FL",25.79325,-80.290556,FL,DCA,"Washington, DC",VA,1220,1216,0,0,11,1227,1427,3,1449,1430,-19,0,0,0,149,134,919,,,,,
1/5/2015,US,538,DCA,"Washington, DC",38.852083,-77.037722,VA,PHX,"Phoenix, AZ",AZ,1025,1021,0,0,31,1052,1335,5,1333,1340,7,7,0,0,308,319,1979,,,,,
1/5/2015,US,589,DCA,"Washington, DC",38.852083,-77.037722,VA,PHX,"Phoenix, AZ",AZ,1705,1707,2,0,12,1719,1958,4,2013,2002,-11,0,0,0,308,295,1979,,,,,
1/5/2015,US,595,PHX,"Phoenix, AZ",33.434278,-112.011583,AZ,DCA,"Washington, DC",VA,948,1004,16,1,23,1027,1620,4,1601,1624,23,23,0,0,253,260,1979,2,0,7,0,14
1/5/2015,US,613,PHL,"Philadelphia, PA",39.871944,-75.241139,PA,DCA,"Washington, DC",VA,2115,2116,1,0,19,2135,2209,4,2215,2213,-2,0,0,0,60,57,119,,,,,
1/5/2015,US,621,DCA,"Washington, DC",38.852083,-77.037722,VA,PHX,"Phoenix, AZ",AZ,700,659,0,0,50,749,1031,3,1020,1034,14,14,0,0,320,335,1979,,,,,
1/5/2015,US,657,ORF,"Norfolk, VA",36.894611,-76.201222,VA,CLT,"Charlotte, NC",NC,1100,1101,1,0,33,1134,1235,5,1221,1240,19,19,0,0,81,99,290,1,0,18,0,0
1/5/2015,US,674,DCA,"Washington, DC",38.852083,-77.037722,VA,CLT,"Charlotte, NC",NC,1725,1719,0,0,18,1737,1839,12,1854,1851,-3,0,0,0,89,92,331,,,,,
1/5/2015,US,680,PHX,"Phoenix, AZ",33.434278,-112.011583,AZ,DCA,"Washington, DC",VA,1340,1341,1,0,23,1404,1952,5,1947,1957,10,10,0,0,247,256,1979,,,,,
1/5/2015,US,712,TPA,"Tampa, FL",27.975472,-82.53325,FL,DCA,"Washington, DC",VA,850,844,0,0,11,855,1035,3,1056,1038,-18,0,0,0,126,114,814,,,,,
1/5/2015,US,763,CLT,"Charlotte, NC",35.214,-80.943139,NC,DCA,"Washington, DC",VA,1640,1627,0,0,23,1650,1739,4,1800,1743,-17,0,0,0,80,76,331,,,,,
1/5/2015,US,773,RIC,"Richmond, VA",37.505167,-77.319667,VA,CLT,"Charlotte, NC",NC,655,649,0,0,13,702,759,4,812,803,-9,0,0,0,77,74,257,,,,,
1/5/2015,US,854,PHL,"Philadelphia, PA",39.871944,-75.241139,PA,DCA,"Washington, DC",VA,1730,1729,0,0,13,1742,1816,4,1824,1820,-4,0,0,0,54,51,119,,,,,
1/5/2015,US,856,CLT,"Charlotte, NC",35.214,-80.943139,NC,DCA,"Washington, DC",VA,1946,1945,0,0,18,2003,2054,15,2100,2109,9,9,0,0,74,84,331,,,,,
1/5/2015,US,862,DCA,"Washington, DC",38.852083,-77.037722,VA,MCO,"Orlando, FL",FL,845,840,0,0,15,855,1107,9,1117,1116,-1,0,0,0,152,156,759,,,,,
1/5/2015,US,862,MCO,"Orlando, FL",28.429394,-81.308994,FL,DCA,"Washington, DC",VA,1155,1148,0,0,11,1159,1332,4,1358,1336,-22,0,0,0,123,108,759,,,,,
1/5/2015,US,864,CLT,"Charlotte, NC",35.214,-80.943139,NC,ORF,"Norfolk, VA",VA,2225,2224,0,0,14,2238,2314,6,2328,2320,-8,0,0,0,63,56,290,,,,,
1/5/2015,US,896,DCA,"Washington, DC",38.852083,-77.037722,VA,CLT,"Charlotte, NC",NC,1535,1530,0,0,18,1548,1657,4,1705,1701,-4,0,0,0,90,91,331,,,,,
1/5/2015,US,1713,PBI,"West Palm Beach/Palm Beach, FL",26.683161,-80.095589,FL,DCA,"Washington, DC",VA,710,704,0,0,15,719,905,9,924,914,-10,0,0,0,134,130,857,,,,,
1/5/2015,US,1721,DCA,"Washington, DC",38.852083,-77.037722,VA,PHL,"Philadelphia, PA",PA,1515,1623,68,1,13,1636,1714,11,1625,1725,60,60,0,0,70,62,119,8,0,0,0,52
1/5/2015,US,1722,CLT,"Charlotte, NC",35.214,-80.943139,NC,DCA,"Washington, DC",VA,940,937,0,0,10,947,1036,4,1103,1040,-23,0,0,0,83,63,331,,,,,
1/5/2015,US,1730,CLT,"Charlotte, NC",35.214,-80.943139,NC,DCA,"Washington, DC",VA,1135,1132,0,0,13,1145,1232,4,1255,1236,-19,0,0,0,80,64,331,,,,,
1/5/2015,US,1732,CLT,"Charlotte, NC",35.214,-80.943139,NC,DCA,"Washington, DC",VA,739,738,0,0,12,750,839,17,855,856,1,1,0,0,76,78,331,,,,,
1/5/2015,US,1732,ORF,"Norfolk, VA",36.894611,-76.201222,VA,CLT,"Charlotte, NC",NC,515,514,0,0,12,526,623,6,631,629,-2,0,0,0,76,75,290,,,,,
1/5/2015,US,1734,CLT,"Charlotte, NC",35.214,-80.943139,NC,DCA,"Washington, DC",VA,1305,1303,0,0,10,1313,1402,9,1422,1411,-11,0,0,0,77,68,331,,,,,
1/5/2015,US,1741,DCA,"Washington, DC",38.852083,-77.037722,VA,TPA,"Tampa, FL",FL,1610,1606,0,0,10,1616,1825,3,1835,1828,-7,0,0,0,145,142,814,,,,,
1/5/2015,US,1741,TPA,"Tampa, FL",27.975472,-82.53325,FL,DCA,"Washington, DC",VA,1920,1914,0,0,9,1923,2100,46,2126,2146,20,20,0,0,126,152,814,0,0,20,0,0
1/5/2015,US,1750,CLT,"Charlotte, NC",35.214,-80.943139,NC,DCA,"Washington, DC",VA,1750,1746,0,0,9,1755,1846,7,1907,1853,-14,0,0,0,77,67,331,,,,,
1/5/2015,US,1761,DCA,"Washington, DC",38.852083,-77.037722,VA,PBI,"West Palm Beach/Palm Beach, FL",FL,1945,1944,0,0,15,1959,2218,5,2219,2223,4,4,0,0,154,159,857,,,,,
1/5/2015,US,1766,CLT,"Charlotte, NC",35.214,-80.943139,NC,DCA,"Washington, DC",VA,1455,1450,0,0,12,1502,1549,3,1616,1552,-24,0,0,0,81,62,331,,,,,
1/5/2015,US,1802,DCA,"Washington, DC",38.852083,-77.037722,VA,CLT,"Charlotte, NC",NC,1345,1342,0,0,15,1357,1503,4,1512,1507,-5,0,0,0,87,85,331,,,,,
1/5/2015,US,1816,DCA,"Washington, DC",38.852083,-77.037722,VA,FLL,"Fort Lauderdale, FL",FL,1010,1004,0,0,30,1034,1306,3,1250,1309,19,19,0,0,160,185,899,0,0,19,0,0
1/5/2015,US,1816,FLL,"Fort Lauderdale, FL",26.072583,-80.15275,FL,DCA,"Washington, DC",VA,1330,1357,27,1,10,1407,1558,4,1556,1602,6,6,0,0,146,125,899,,,,,
1/5/2015,US,1842,DCA,"Washington, DC",38.852083,-77.037722,VA,CLT,"Charlotte, NC",NC,1050,1042,0,0,15,1057,1207,6,1220,1213,-7,0,0,0,90,91,331,,,,,
1/5/2015,US,1842,FLL,"Fort Lauderdale, FL",26.072583,-80.15275,FL,DCA,"Washington, DC",VA,659,700,1,0,12,712,902,7,920,909,-11,0,0,0,141,129,899,,,,,
1/5/2015,US,1846,DCA,"Washington, DC",38.852083,-77.037722,VA,TPA,"Tampa, FL",FL,1145,1137,0,0,17,1154,1422,5,1407,1427,20,20,0,0,142,170,814,0,0,20,0,0
1/5/2015,US,1846,TPA,"Tampa, FL",27.975472,-82.53325,FL,DCA,"Washington, DC",VA,1450,1504,14,0,11,1515,1654,3,1657,1657,0,0,0,0,127,113,814,,,,,
1/5/2015,US,1867,RIC,"Richmond, VA",37.505167,-77.319667,VA,CLT,"Charlotte, NC",NC,1750,1748,0,0,7,1755,1854,4,1907,1858,-9,0,0,0,77,70,257,,,,,
1/5/2015,US,1872,DCA,"Washington, DC",38.852083,-77.037722,VA,MCO,"Orlando, FL",FL,1155,1144,0,0,29,1213,1425,14,1418,1439,21,21,0,0,143,175,759,0,0,21,0,0
1/5/2015,US,1872,MCO,"Orlando, FL",28.429394,-81.308994,FL,DCA,"Washington, DC",VA,1459,1513,14,0,15,1528,1702,8,1700,1710,10,10,0,0,121,117,759,,,,,
1/5/2015,US,1874,DCA,"Washington, DC",38.852083,-77.037722,VA,MCO,"Orlando, FL",FL,1520,1527,7,0,13,1540,1746,9,1745,1755,10,10,0,0,145,148,759,,,,,
1/5/2015,US,1874,MCO,"Orlando, FL",28.429394,-81.308994,FL,DCA,"Washington, DC",VA,1825,1828,3,0,8,1836,2011,3,2027,2014,-13,0,0,0,122,106,759,,,,,
1/5/2015,US,1876,DCA,"Washington, DC",38.852083,-77.037722,VA,MCO,"Orlando, FL",FL,1755,1748,0,0,12,1800,2001,2,2019,2003,-16,0,0,0,144,135,759,,,,,
1/5/2015,US,1878,DCA,"Washington, DC",38.852083,-77.037722,VA,MCO,"Orlando, FL",FL,1950,1940,0,0,18,1958,2202,7,2210,2209,-1,0,0,0,140,149,759,,,,,
1/5/2015,US,1880,DCA,"Washington, DC",38.852083,-77.037722,VA,MCO,"Orlando, FL",FL,1005,959,0,0,23,1022,1232,9,1229,1241,12,12,0,0,144,162,759,,,,,
1/5/2015,US,1880,MCO,"Orlando, FL",28.429394,-81.308994,FL,DCA,"Washington, DC",VA,1315,1318,3,0,13,1331,1507,3,1518,1510,-8,0,0,0,123,112,759,,,,,
1/5/2015,US,1886,CLT,"Charlotte, NC",35.214,-80.943139,NC,RIC,"Richmond, VA",VA,1610,1613,3,0,8,1621,1658,5,1714,1703,-11,0,0,0,64,50,257,,,,,
1/5/2015,US,1899,DCA,"Washington, DC",38.852083,-77.037722,VA,MIA,"Miami, FL",FL,1515,1513,0,0,15,1528,1748,4,1800,1752,-8,0,0,0,165,159,919,,,,,
1/5/2015,US,1901,RIC,"Richmond, VA",37.505167,-77.319667,VA,CLT,"Charlotte, NC",NC,530,526,0,0,10,536,634,3,645,637,-8,0,0,0,75,71,257,,,,,
1/5/2015,US,1904,DCA,"Washington, DC",38.852083,-77.037722,VA,CLT,"Charlotte, NC",NC,540,535,0,0,13,548,655,10,704,705,1,1,0,0,84,90,331,,,,,
1/5/2015,US,1911,PIT,"Pittsburgh, PA",40.491467,-80.232872,PA,DCA,"Washington, DC",VA,2040,2040,0,0,23,2103,2142,23,2150,2205,15,15,0,0,70,85,204,0,0,15,0,0
1/5/2015,US,1916,CLT,"Charlotte, NC",35.214,-80.943139,NC,DCA,"Washington, DC",VA,2215,2215,0,0,10,2225,2316,7,2327,2323,-4,0,0,0,72,68,331,,,,,
1/5/2015,US,1934,DCA,"Washington, DC",38.852083,-77.037722,VA,CLT,"Charlotte, NC",NC,1159,1151,0,0,20,1211,1320,6,1327,1326,-1,0,0,0,88,95,331,,,,,
1/5/2015,US,1934,MCO,"Orlando, FL",28.429394,-81.308994,FL,DCA,"Washington, DC",VA,845,848,3,0,18,906,1038,4,1050,1042,-8,0,0,0,125,114,759,,,,,
1/5/2015,US,1938,CLT,"Charlotte, NC",35.214,-80.943139,NC,ORF,"Norfolk, VA",VA,2020,2143,83,1,13,2156,2237,3,2127,2240,73,73,0,0,67,57,290,6,0,0,0,67
1/5/2015,US,1941,CLT,"Charlotte, NC",35.214,-80.943139,NC,ORF,"Norfolk, VA",VA,914,920,6,0,17,937,1018,3,1016,1021,5,5,0,0,62,61,290,,,,,
1/5/2015,US,1947,DCA,"Washington, DC",38.852083,-77.037722,VA,FLL,"Fort Lauderdale, FL",FL,1755,1744,0,0,14,1758,2025,13,2037,2038,1,1,0,0,162,174,899,,,,,
1/5/2015,US,1956,ORF,"Norfolk, VA",36.894611,-76.201222,VA,CLT,"Charlotte, NC",NC,710,710,0,0,8,718,820,4,840,824,-16,0,0,0,90,74,290,,,,,
1/5/2015,US,1958,DCA,"Washington, DC",38.852083,-77.037722,VA,PBI,"West Palm Beach/Palm Beach, FL",FL,850,914,24,1,58,1012,1239,5,1119,1244,85,85,0,0,149,210,857,24,0,61,0,0
1/5/2015,US,1958,PBI,"West Palm Beach/Palm Beach, FL",26.683161,-80.095589,FL,DCA,"Washington, DC",VA,1205,1328,83,1,8,1336,1526,3,1418,1529,71,71,0,0,133,121,857,8,0,0,0,63
1/5/2015,US,1959,DCA,"Washington, DC",38.852083,-77.037722,VA,TPA,"Tampa, FL",FL,1740,1736,0,0,14,1750,2004,3,2007,2007,0,0,0,0,147,151,814,,,,,
1/5/2015,US,1974,DCA,"Washington, DC",38.852083,-77.037722,VA,FLL,"Fort Lauderdale, FL",FL,1445,1440,0,0,13,1453,1722,3,1722,1725,3,3,0,0,157,165,899,,,,,
1/5/2015,US,1974,FLL,"Fort Lauderdale, FL",26.072583,-80.15275,FL,DCA,"Washington, DC",VA,1840,1837,0,0,17,1854,2051,23,2104,2114,10,10,0,0,144,157,899,,,,,
1/5/2015,US,1988,DCA,"Washington, DC",38.852083,-77.037722,VA,CLT,"Charlotte, NC",NC,925,917,0,0,43,1000,1110,3,1100,1113,13,13,0,0,95,116,331,,,,,
1/5/2015,US,1988,MCO,"Orlando, FL",28.429394,-81.308994,FL,DCA,"Washington, DC",VA,639,634,0,0,11,645,817,3,840,820,-20,0,0,0,121,106,759,,,,,
1/5/2015,US,1992,DCA,"Washington, DC",38.852083,-77.037722,VA,FLL,"Fort Lauderdale, FL",FL,835,834,0,0,57,931,1155,3,1116,1158,42,42,0,0,161,204,899,0,0,42,0,0
1/5/2015,US,1992,FLL,"Fort Lauderdale, FL",26.072583,-80.15275,FL,DCA,"Washington, DC",VA,1159,1236,37,1,11,1247,1442,5,1430,1447,17,17,0,0,151,131,899,1,0,0,0,16
1/5/2015,US,2013,DCA,"Washington, DC",38.852083,-77.037722,VA,CLT,"Charlotte, NC",NC,659,658,0,0,20,718,832,3,828,835,7,7,0,0,89,97,331,,,,,
1/5/2015,US,2028,CLT,"Charlotte, NC",35.214,-80.943139,NC,RIC,"Richmond, VA",VA,1750,1748,0,0,11,1759,1839,4,1855,1843,-12,0,0,0,65,55,257,,,,,
1/5/2015,US,2028,RIC,"Richmond, VA",37.505167,-77.319667,VA,CLT,"Charlotte, NC",NC,1935,1924,0,0,22,1946,2042,5,2049,2047,-2,0,0,0,74,83,257,,,,,
1/5/2015,US,2080,CLT,"Charlotte, NC",35.214,-80.943139,NC,RIC,"Richmond, VA",VA,2015,2011,0,0,33,2044,2121,4,2120,2125,5,5,0,0,65,74,257,,,,,
1/5/2015,US,2086,CLT,"Charlotte, NC",35.214,-80.943139,NC,RIC,"Richmond, VA",VA,2225,2221,0,0,10,2231,2306,5,2327,2311,-16,0,0,0,62,50,257,,,,,
1/5/2015,US,2086,DCA,"Washington, DC",38.852083,-77.037722,VA,CLT,"Charlotte, NC",NC,2000,2001,1,0,18,2019,2125,20,2130,2145,15,15,0,0,90,104,331,1,0,14,0,0
1/5/2015,US,2102,DCA,"Washington, DC",38.852083,-77.037722,VA,BOS,"Boston, MA",MA,630,623,0,0,28,651,750,4,747,754,7,7,0,0,77,91,399,,,,,
1/5/2015,US,2103,BOS,"Boston, MA",42.364347,-71.005181,MA,DCA,"Washington, DC",VA,700,655,0,0,22,717,837,6,837,843,6,6,0,0,97,108,399,,,,,
1/5/2015,US,2104,DCA,"Washington, DC",38.852083,-77.037722,VA,BOS,"Boston, MA",MA,730,724,0,0,11,735,828,6,852,834,-18,0,0,0,82,70,399,,,,,
1/5/2015,US,2105,BOS,"Boston, MA",42.364347,-71.005181,MA,DCA,"Washington, DC",VA,800,753,0,0,19,812,933,4,941,937,-4,0,0,0,101,104,399,,,,,
1/5/2015,US,2107,BOS,"Boston, MA",42.364347,-71.005181,MA,DCA,"Washington, DC",VA,900,855,0,0,19,914,1047,4,1034,1051,17,17,0,0,94,116,399,0,0,17,0,0
1/5/2015,US,2108,DCA,"Washington, DC",38.852083,-77.037722,VA,BOS,"Boston, MA",MA,930,929,0,0,16,945,1041,4,1054,1045,-9,0,0,0,84,76,399,,,,,
1/5/2015,US,2109,BOS,"Boston, MA",42.364347,-71.005181,MA,DCA,"Washington, DC",VA,1000,953,0,0,19,1012,1134,4,1131,1138,7,7,0,0,91,105,399,,,,,
1/5/2015,US,2110,DCA,"Washington, DC",38.852083,-77.037722,VA,BOS,"Boston, MA",MA,1030,1022,0,0,25,1047,1146,4,1155,1150,-5,0,0,0,85,88,399,,,,,
1/5/2015,US,2112,DCA,"Washington, DC",38.852083,-77.037722,VA,BOS,"Boston, MA",MA,1130,1125,0,0,14,1139,1236,3,1252,1239,-13,0,0,0,82,74,399,,,,,
1/5/2015,US,2113,BOS,"Boston, MA",42.364347,-71.005181,MA,DCA,"Washington, DC",VA,1200,1155,0,0,14,1209,1333,2,1330,1335,5,5,0,0,90,100,399,,,,,
1/5/2015,US,2114,DCA,"Washington, DC",38.852083,-77.037722,VA,BOS,"Boston, MA",MA,1230,1226,0,0,17,1243,1339,3,1352,1342,-10,0,0,0,82,76,399,,,,,
1/5/2015,US,2115,BOS,"Boston, MA",42.364347,-71.005181,MA,DCA,"Washington, DC",VA,1300,1253,0,0,12,1305,1429,7,1435,1436,1,1,0,0,95,103,399,,,,,
1/5/2015,US,2117,BOS,"Boston, MA",42.364347,-71.005181,MA,DCA,"Washington, DC",VA,1400,1356,0,0,12,1408,1531,2,1534,1533,-1,0,0,0,94,97,399,,,,,
1/5/2015,US,2118,DCA,"Washington, DC",38.852083,-77.037722,VA,BOS,"Boston, MA",MA,1430,1425,0,0,18,1443,1542,3,1552,1545,-7,0,0,0,82,80,399,,,,,
1/5/2015,US,2120,DCA,"Washington, DC",38.852083,-77.037722,VA,BOS,"Boston, MA",MA,1530,1525,0,0,11,1536,1635,4,1659,1639,-20,0,0,0,89,74,399,,,,,
1/5/2015,US,2121,BOS,"Boston, MA",42.364347,-71.005181,MA,DCA,"Washington, DC",VA,1600,1557,0,0,19,1616,1733,3,1731,1736,5,5,0,0,91,99,399,,,,,
1/5/2015,US,2122,DCA,"Washington, DC",38.852083,-77.037722,VA,BOS,"Boston, MA",MA,1630,1630,0,0,14,1644,1745,6,1755,1751,-4,0,0,0,85,81,399,,,,,
1/5/2015,US,2123,BOS,"Boston, MA",42.364347,-71.005181,MA,DCA,"Washington, DC",VA,1700,1655,0,0,15,1710,1832,2,1840,1834,-6,0,0,0,100,99,399,,,,,
1/5/2015,US,2125,BOS,"Boston, MA",42.364347,-71.005181,MA,DCA,"Washington, DC",VA,1800,1803,3,0,10,1813,1934,11,1938,1945,7,7,0,0,98,102,399,,,,,
1/5/2015,US,2126,DCA,"Washington, DC",38.852083,-77.037722,VA,BOS,"Boston, MA",MA,1830,1824,0,0,16,1840,1942,4,1953,1946,-7,0,0,0,83,82,399,,,,,
1/5/2015,US,2128,DCA,"Washington, DC",38.852083,-77.037722,VA,BOS,"Boston, MA",MA,1930,1925,0,0,14,1939,2037,11,2052,2048,-4,0,0,0,82,83,399,,,,,
1/5/2015,US,2130,DCA,"Washington, DC",38.852083,-77.037722,VA,BOS,"Boston, MA",MA,2100,2058,0,0,18,2116,2216,4,2220,2220,0,0,0,0,80,82,399,,,,,
1/5/2015,US,2131,BOS,"Boston, MA",42.364347,-71.005181,MA,DCA,"Washington, DC",VA,2100,2050,0,0,13,2103,2225,18,2236,2243,7,7,0,0,96,113,399,,,,,
1/5/2015,US,2166,DCA,"Washington, DC",38.852083,-77.037722,VA,LGA,"New York, NY",NY,600,554,0,0,11,605,642,6,704,648,-16,0,0,0,64,54,214,,,,,
1/5/2015,US,2167,LGA,"New York, NY",40.777245,-73.872608,NY,DCA,"Washington, DC",VA,600,559,0,0,21,620,706,4,702,710,8,8,0,0,62,71,214,,,,,
1/5/2015,US,2169,LGA,"New York, NY",40.777245,-73.872608,NY,DCA,"Washington, DC",VA,700,739,39,1,13,752,842,3,759,845,46,46,0,0,59,66,214,39,0,7,0,0
1/5/2015,US,2170,DCA,"Washington, DC",38.852083,-77.037722,VA,LGA,"New York, NY",NY,800,751,0,0,37,828,907,5,918,912,-6,0,0,0,78,81,214,,,,,
1/5/2015,US,2171,LGA,"New York, NY",40.777245,-73.872608,NY,DCA,"Washington, DC",VA,800,754,0,0,25,819,921,7,920,928,8,8,0,0,80,94,214,,,,,
1/5/2015,US,2172,DCA,"Washington, DC",38.852083,-77.037722,VA,LGA,"New York, NY",NY,900,916,16,1,48,1004,1046,6,1027,1052,25,25,0,0,87,96,214,0,0,25,0,0
1/5/2015,US,2174,DCA,"Washington, DC",38.852083,-77.037722,VA,LGA,"New York, NY",NY,1000,1002,2,0,67,1109,1152,7,1125,1159,34,34,0,0,85,117,214,2,0,32,0,0
1/5/2015,US,2175,LGA,"New York, NY",40.777245,-73.872608,NY,DCA,"Washington, DC",VA,1000,1003,3,0,18,1021,1117,3,1120,1120,0,0,0,0,80,77,214,,,,,
1/5/2015,US,2177,LGA,"New York, NY",40.777245,-73.872608,NY,DCA,"Washington, DC",VA,1100,1126,26,1,34,1200,1249,3,1215,1252,37,37,0,0,75,86,214,4,0,11,0,22
1/5/2015,US,2178,DCA,"Washington, DC",38.852083,-77.037722,VA,LGA,"New York, NY",NY,1200,1156,0,0,26,1222,1304,4,1316,1308,-8,0,0,0,76,72,214,,,,,
1/5/2015,US,2179,LGA,"New York, NY",40.777245,-73.872608,NY,DCA,"Washington, DC",VA,1200,1222,22,1,25,1247,1339,2,1320,1341,21,21,0,0,80,79,214,0,0,0,0,21
1/5/2015,US,2180,DCA,"Washington, DC",38.852083,-77.037722,VA,LGA,"New York, NY",NY,1300,1339,39,1,54,1433,1522,5,1429,1527,58,58,0,0,89,108,214,0,0,58,0,0
1/5/2015,US,2182,DCA,"Washington, DC",38.852083,-77.037722,VA,LGA,"New York, NY",NY,1400,1456,56,1,58,1554,1641,7,1529,1648,79,79,0,0,89,112,214,0,0,79,0,0
1/5/2015,US,2183,LGA,"New York, NY",40.777245,-73.872608,NY,DCA,"Washington, DC",VA,1400,1357,0,0,51,1448,1535,5,1513,1540,27,27,0,0,73,103,214,0,0,27,0,0
1/5/2015,US,2185,LGA,"New York, NY",40.777245,-73.872608,NY,DCA,"Washington, DC",VA,1500,1555,55,1,25,1620,1708,2,1620,1710,50,50,0,0,80,75,214,0,0,0,0,50
1/5/2015,US,2186,DCA,"Washington, DC",38.852083,-77.037722,VA,LGA,"New York, NY",NY,1600,1654,54,1,45,1739,1825,4,1725,1829,64,64,0,0,85,95,214,0,0,64,0,0
1/5/2015,US,2187,LGA,"New York, NY",40.777245,-73.872608,NY,DCA,"Washington, DC",VA,1600,1726,86,1,26,1752,1858,3,1720,1901,101,101,0,0,80,95,214,8,0,15,0,78
1/5/2015,US,2188,DCA,"Washington, DC",38.852083,-77.037722,VA,LGA,"New York, NY",NY,1700,1752,52,1,14,1806,1855,9,1825,1904,39,39,0,0,85,72,214,0,0,39,0,0
1/5/2015,US,2190,DCA,"Washington, DC",38.852083,-77.037722,VA,LGA,"New York, NY",NY,1800,1937,97,1,21,1958,2043,5,1924,2048,84,84,0,0,84,71,214,5,0,0,0,79
1/5/2015,US,2191,LGA,"New York, NY",40.777245,-73.872608,NY,DCA,"Washington, DC",VA,1800,1853,53,1,26,1919,2006,6,1920,2012,52,52,0,0,80,79,214,0,0,0,0,52
1/5/2015,US,2193,LGA,"New York, NY",40.777245,-73.872608,NY,DCA,"Washington, DC",VA,1900,1924,24,1,25,1949,2031,19,2021,2050,29,29,0,0,81,86,214,0,0,5,0,24
1/5/2015,US,2194,DCA,"Washington, DC",38.852083,-77.037722,VA,LGA,"New York, NY",NY,2000,2039,39,1,19,2058,2147,6,2127,2153,26,26,0,0,87,74,214,0,0,0,0,26
1/5/2015,US,2195,LGA,"New York, NY",40.777245,-73.872608,NY,DCA,"Washington, DC",VA,2000,2109,69,1,21,2130,2223,8,2120,2231,71,71,0,0,80,82,214,0,0,2,0,69
1/5/2015,US,2196,DCA,"Washington, DC",38.852083,-77.037722,VA,LGA,"New York, NY",NY,2200,2256,56,1,12,2308,2345,5,2304,2350,46,46,0,0,64,54,214,0,0,0,0,46
1/5/2015,VX,108,LAX,"Los Angeles, CA",33.942536,-118.408075,CA,IAD,"Washington, DC",VA,820,818,0,0,18,836,1621,5,1605,1626,21,21,0,0,285,308,2288,0,21,0,0,0
1/5/2015,VX,112,LAX,"Los Angeles, CA",33.942536,-118.408075,CA,IAD,"Washington, DC",VA,1050,1050,0,0,13,1103,1840,7,1835,1847,12,12,0,0,285,297,2288,,,,,
1/5/2015,VX,1,SFO,"San Francisco, CA",37.618972,-122.374889,CA,DCA,"Washington, DC",VA,800,757,0,0,12,809,1544,5,1600,1549,-11,0,0,0,300,292,2442,,,,,
1/5/2015,VX,2,DCA,"Washington, DC",38.852083,-77.037722,VA,SFO,"San Francisco, CA",CA,1700,1656,0,0,13,1709,1945,6,2010,1951,-19,0,0,0,370,355,2442,,,,,
1/5/2015,VX,67,IAD,"Washington, DC",38.944533,-77.455811,VA,SFO,"San Francisco, CA",CA,710,709,0,0,13,722,1003,5,1015,1008,-7,0,0,0,365,359,2419,,,,,
1/5/2015,VX,69,IAD,"Washington, DC",38.944533,-77.455811,VA,SFO,"San Francisco, CA",CA,1000,1000,0,0,9,1009,1245,8,1255,1253,-2,0,0,0,355,353,2419,,,,,
1/5/2015,VX,715,DCA,"Washington, DC",38.852083,-77.037722,VA,DAL,"Dallas, TX",TX,1130,1142,12,0,13,1155,1405,16,1350,1421,31,31,0,0,200,219,1184,19,0,0,0,12
1/5/2015,VX,730,DAL,"Dallas, TX",32.847111,-96.851778,TX,DCA,"Washington, DC",VA,705,749,44,1,8,757,1058,5,1050,1103,13,13,0,0,165,134,1184,,,,,
1/5/2015,VX,731,DCA,"Washington, DC",38.852083,-77.037722,VA,DAL,"Dallas, TX",TX,730,734,4,0,18,752,1024,8,950,1032,42,42,0,0,200,238,1184,42,0,0,0,0
1/5/2015,VX,736,DAL,"Dallas, TX",32.847111,-96.851778,TX,DCA,"Washington, DC",VA,1410,1413,3,0,11,1424,1726,4,1755,1730,-25,0,0,0,165,137,1184,,,,,
1/5/2015,VX,737,DCA,"Washington, DC",38.852083,-77.037722,VA,DAL,"Dallas, TX",TX,1845,1837,0,0,14,1851,2058,7,2105,2105,0,0,0,0,200,208,1184,,,,,
